date,state,new_cases,total_cases,net_change,hosp,icu,vent,active_cases,smooth_cases,hosp_ratio,as_at
2021-12-01,nsw,271,82180,264,144,24,10,2983,207.2,0.048273550117331546,2022-01-28
2021-12-02,nsw,337,82514,334,140,25,10,3104,237.6,0.045103092783505154,2022-01-28
2021-12-03,nsw,325,82837,323,139,25,8,3247,272.6,0.04280874653526332,2022-01-28
2021-12-04,nsw,286,83118,281,148,26,5,3357,294,0.04408698242478403,2022-01-28
2021-12-05,nsw,208,83321,203,152,24,5,3385,285.4,0.044903988183161006,2022-01-28
2021-12-06,nsw,260,83572,251,155,28,5,3472,283.2,0.044642857142857144,2022-01-28
2021-12-07,nsw,403,83967,395,151,25,7,3627,296.4,0.0416322029225255,2022-01-28
2021-12-08,nsw,420,84384,417,151,25,8,3771,315.4,0.04004242906390878,2022-01-28
2021-12-09,nsw,516,84895,511,158,24,9,4026,361.4,0.039244908097367116,2022-01-28
2021-12-10,nsw,560,85447,552,150,25,8,4351,431.8,0.0344748333716387,2022-01-28
2021-12-11,nsw,485,85924,477,156,23,7,4651,476.8,0.03354117394108794,2022-01-28
2021-12-12,nsw,536,86453,529,171,24,9,5037,503.4,0.033948779035139966,2022-01-28
2021-12-13,nsw,804,87248,795,168,21,9,5662,580.2,0.02967149417167079,2022-01-28
2021-12-14,nsw,1360,88595,1347,166,24,7,6771,749,0.02451631959828681,2022-01-28
2021-12-15,nsw,1742,90333,1738,192,26,8,8242,985.4,0.023295316670710994,2022-01-28
2021-12-16,nsw,2213,92532,2199,215,24,8,10118,1331,0.021249258746787902,2022-01-28
2021-12-17,nsw,2482,95000,2468,206,26,9,12275,1720.2,0.016782077393075356,2022-01-28
2021-12-18,nsw,2566,97558,2558,227,28,10,14555,2072.6,0.015596015115080727,2022-01-28
2021-12-19,nsw,2501,100040,2482,261,33,11,16848,2300.8,0.015491452991452992,2022-01-28
2021-12-20,nsw,3057,103073,3033,284,39,11,19645,2563.8,0.014456604734029014,2022-01-28
2021-12-21,nsw,3763,106810,3737,302,40,12,23005,2873.8,0.013127580960660726,2022-01-28
2021-12-22,nsw,5715,112496,5686,347,45,13,28300,3520.4,0.012261484098939929,2022-01-28
2021-12-23,nsw,5612,118074,5578,382,53,12,33396,4129.6,0.011438495628218949,2022-01-28
2021-12-24,nsw,6288,124322,6248,388,52,14,39124,4887,0.009917186381760557,2022-01-28
2021-12-25,nsw,6394,130701,6379,458,52,15,45033,5554.4,0.010170319543445917,2022-01-28
2021-12-26,nsw,6324,137011,6310,521,55,17,50821,6066.6,0.010251667617717085,2022-01-28
2021-12-27,nsw,6062,143042,6031,557,60,19,56079,6136,0.009932416769200592,2022-01-28
2021-12-28,nsw,11201,154191,11149,625,61,23,65920,7253.8,0.009481189320388349,2022-01-28
2021-12-29,nsw,12226,166373,12182,747,63,24,76404,8441.4,0.009776975027485472,2022-01-28
2021-12-30,nsw,21151,187504,21131,834,69,19,95342,11392.8,0.0087474565249313,2022-01-28
2021-12-31,nsw,22577,210051,22547,903,79,26,115437,14643.4,0.007822448608331818,2022-01-28
2022-01-01,nsw,18278,228307,18256,1069,83,24,131149,17086.6,0.008151034319743193,2022-01-28
2022-01-02,nsw,20794,249064,20757,1205,95,25,149442,19005.2,0.008063328916904217,2022-01-28
2022-01-03,nsw,23131,272160,23096,1349,104,27,169516,21186.2,0.007957950871894099,2022-01-28
2022-01-04,nsw,35054,307173,35013,1491,118,32,200807,23966.8,0.007425039963746284,2022-01-28
2022-01-05,nsw,34994,342133,34960,1609,130,38,230086,26450.2,0.006993037386020879,2022-01-28
2022-01-06,nsw,38625,380550,38417,1741,134,33,263099,30519.6,0.006617280947476045,2022-01-28
2022-01-07,nsw,45098,425593,45043,1796,145,40,301909,35380.4,0.005948812390488525,2022-01-28
2022-01-08,nsw,30062,455529,29936,1930,150,38,325577,36766.6,0.005927937170008938,2022-01-28
2022-01-09,nsw,20293,475731,20202,2029,159,47,339546,33814.4,0.005975626277441054,2022-01-28
2022-01-10,nsw,25870,501389,25658,2190,170,51,359354,31989.6,0.006094269160771829,2022-01-28
2022-01-11,nsw,34759,536025,34636,2246,175,54,382912,31216.4,0.005865577469496908,2022-01-28
2022-01-12,nsw,92264,627740,91715,2383,180,60,462950,40649.6,0.00514742412787558,2022-01-28
2022-01-13,nsw,63018,690123,62383,2547,185,60,504817,47240.8,0.0050453926868548405,2022-01-28
2022-01-14,nsw,48768,738787,48664,2485,192,58,531008,52935.8,0.004679778835723756,2022-01-28
2022-01-15,nsw,34660,773186,34399,2541,188,61,547390,54693.8,0.004642028535413508,2022-01-28
2022-01-16,nsw,29504,802620,29434,2635,199,61,556100,53642.8,0.0047383564107174965,2022-01-28
2022-01-17,nsw,29830,832289,29669,2850,209,63,562799,41156,0.005063974882684582,2022-01-28
2022-01-18,nsw,32297,864179,31890,2863,217,66,560042,35011.8,0.005112116591255655,2022-01-28
2022-01-19,nsw,30825,894708,30529,2781,212,68,555873,31423.2,0.005002941319330135,2022-01-28
2022-01-20,nsw,25168,919467,24759,2743,209,68,542416,29524.8,0.005057004218164656,2022-01-28
2022-01-21,nsw,20148,939775,20308,2762,204,70,517466,27653.6,0.005337548747164065,2022-01-28
2022-01-22,nsw,20324,960473,20698,2712,189,72,507728,25752.4,0.0053414426622128384,2022-01-28
2022-01-23,nsw,15091,975765,15292,2816,196,69,502526,22311.2,0.005603690157325193,2022-01-28
2022-01-24,nsw,18512,994465,18700,2943,183,72,495168,19848.6,0.005943437378829003,2022-01-28
2022-01-25,nsw,21030,1004810,10345,2794,175,75,481439,19021,0.00580343511846776,2022-01-28
2022-01-26,nsw,17316,1070289,65479,2722,181,72,406491,18454.6,0.006696335220213978,2022-01-28
2020-02-29,qld,0,9,0,0,0,0,NA,NA,NA,2022-01-28
2020-03-01,qld,0,9,0,0,0,0,NA,NA,NA,2022-01-28
2020-03-02,qld,1,10,1,0,0,0,NA,NA,NA,2022-01-28
2020-03-03,qld,1,11,1,0,0,0,NA,NA,NA,2022-01-28
2020-03-04,qld,2,13,2,0,0,0,NA,0.8,NA,2022-01-28
2020-03-05,qld,1,14,1,0,0,0,NA,1,NA,2022-01-28
2020-03-06,qld,0,14,0,0,0,0,NA,1,NA,2022-01-28
2020-03-07,qld,1,15,1,0,0,0,NA,1,NA,2022-01-28
2020-03-08,qld,0,15,0,0,0,0,NA,0.8,NA,2022-01-28
2020-03-09,qld,3,18,3,0,0,0,NA,1,NA,2022-01-28
2020-03-10,qld,2,20,2,0,0,0,NA,1.2,NA,2022-01-28
2020-03-11,qld,7,27,7,0,0,0,NA,2.6,NA,2022-01-28
2020-03-12,qld,8,35,8,0,0,0,NA,4,NA,2022-01-28
2020-03-13,qld,11,46,11,0,0,0,37,6.2,0,2022-01-28
2020-03-14,qld,15,61,15,0,0,0,52,8.6,0,2022-01-28
2020-03-15,qld,7,68,7,0,0,0,59,9.6,0,2022-01-28
2020-03-16,qld,10,78,10,0,0,0,68,10.2,0,2022-01-28
2020-03-17,qld,16,94,16,0,0,0,83,11.8,0,2022-01-28
2020-03-18,qld,50,144,50,0,0,0,131,19.6,0,2022-01-28
2020-03-19,qld,40,184,40,0,0,0,170,24.6,0,2022-01-28
2020-03-20,qld,37,221,37,0,0,0,207,30.6,0,2022-01-28
2020-03-21,qld,38,259,38,0,0,0,244,36.2,0,2022-01-28
2020-03-22,qld,60,319,60,0,0,0,304,45,0,2022-01-28
2020-03-23,qld,78,397,78,0,0,0,379,50.6,0,2022-01-28
2020-03-24,qld,46,443,46,0,0,0,423,51.8,0,2022-01-28
2020-03-25,qld,50,493,50,0,0,0,466,54.4,0,2022-01-28
2020-03-26,qld,62,555,62,0,0,0,520,59.2,0,2022-01-28
2020-03-27,qld,70,625,70,0,0,0,579,61.2,0,2022-01-28
2020-03-28,qld,31,656,31,0,0,0,595,51.8,0,2022-01-28
2020-03-29,qld,33,689,33,0,0,0,621,49.2,0,2022-01-28
2020-03-30,qld,55,743,54,0,0,0,666,50.2,0,2022-01-28
2020-03-31,qld,40,781,38,65,7,2,690,45.8,0.09420289855072464,2022-01-28
2020-04-01,qld,57,835,54,60,9,8,697,43.2,0.08608321377331421,2022-01-28
2020-04-02,qld,39,873,38,60,8,8,696,44.8,0.08620689655172414,2022-01-28
2020-04-03,qld,27,900,27,0,6,2,686,43.6,0,2022-01-28
2020-04-04,qld,9,907,7,47,11,8,657,34.4,0.0715372907153729,2022-01-28
2020-04-05,qld,14,921,14,43,12,10,611,29.2,0.07037643207855974,2022-01-28
2020-04-06,qld,13,934,13,42,13,11,546,20.4,0.07692307692307693,2022-01-28
2020-04-07,qld,9,943,9,35,11,11,509,14.4,0.068762278978389,2022-01-28
2020-04-08,qld,10,953,10,33,12,12,469,11,0.07036247334754797,2022-01-28
2020-04-09,qld,13,965,12,36,12,12,420,11.8,0.08571428571428572,2022-01-28
2020-04-10,qld,9,974,9,28,12,12,359,10.8,0.07799442896935933,2022-01-28
2020-04-11,qld,12,983,9,30,12,11,340,10.6,0.08823529411764706,2022-01-28
2020-04-12,qld,7,987,4,23,11,11,314,10.2,0.0732484076433121,2022-01-28
2020-04-13,qld,11,998,11,24,11,11,270,10.4,0.08888888888888889,2022-01-28
2020-04-14,qld,5,999,1,23,11,10,235,8.8,0.09787234042553192,2022-01-28
2020-04-15,qld,5,1001,2,21,11,9,183,8,0.11475409836065574,2022-01-28
2020-04-16,qld,6,1007,6,19,11,9,150,6.8,0.12666666666666668,2022-01-28
2020-04-17,qld,8,1014,7,22,9,7,131,7,0.16793893129770993,2022-01-28
2020-04-18,qld,5,1019,5,22,8,7,127,5.8,0.1732283464566929,2022-01-28
2020-04-19,qld,0,1019,0,20,7,7,113,4.8,0.17699115044247787,2022-01-28
2020-04-20,qld,6,1024,5,21,7,6,106,5,0.19811320754716982,2022-01-28
2020-04-21,qld,0,1024,0,20,7,6,97,3.8,0.20618556701030927,2022-01-28
2020-04-22,qld,2,1026,2,20,7,6,89,2.6,0.2247191011235955,2022-01-28
2020-04-23,qld,2,1026,0,18,6,6,78,2,0.23076923076923078,2022-01-28
2020-04-24,qld,2,1026,0,18,6,6,71,2.4,0.2535211267605634,2022-01-28
2020-04-25,qld,3,1030,4,18,6,5,62,1.8,0.2903225806451613,2022-01-28
2020-04-26,qld,3,1033,3,15,6,6,58,2.4,0.25862068965517243,2022-01-28
2020-04-27,qld,0,1033,0,14,6,6,47,2,0.2978723404255319,2022-01-28
2020-04-28,qld,1,1034,1,12,6,6,43,1.8,0.27906976744186046,2022-01-28
2020-04-29,qld,0,1033,-1,11,6,4,38,1.4,0.2894736842105263,2022-01-28
2020-04-30,qld,0,1033,0,11,4,4,32,0.8,0.34375,2022-01-28
2020-05-01,qld,1,1034,1,10,4,4,25,0.4,0.4,2022-01-28
2020-05-02,qld,1,1035,1,9,4,4,21,0.6,0.42857142857142855,2022-01-28
2020-05-03,qld,3,1038,3,9,4,3,24,1,0.375,2022-01-28
2020-05-04,qld,5,1043,5,9,4,3,23,2,0.391304347826087,2022-01-28
2020-05-05,qld,0,1043,0,9,4,3,23,2,0.391304347826087,2022-01-28
2020-05-06,qld,2,1045,2,8,3,3,23,2.2,0.34782608695652173,2022-01-28
2020-05-07,qld,0,1045,0,9,3,3,21,2,0.42857142857142855,2022-01-28
2020-05-08,qld,0,1045,0,9,3,3,19,1.4,0.47368421052631576,2022-01-28
2020-05-09,qld,2,1045,0,8,3,3,18,0.8,0.4444444444444444,2022-01-28
2020-05-10,qld,0,1045,0,7,3,3,15,0.8,0.4666666666666667,2022-01-28
2020-05-11,qld,6,1051,6,7,3,3,21,1.6,0.3333333333333333,2022-01-28
2020-05-12,qld,1,1051,0,7,3,3,21,1.8,0.3333333333333333,2022-01-28
2020-05-13,qld,0,1052,1,7,3,3,21,1.8,0.3333333333333333,2022-01-28
2020-05-14,qld,2,1054,2,6,3,3,23,1.8,0.2608695652173913,2022-01-28
2020-05-15,qld,1,1055,1,5,3,3,23,2,0.21739130434782608,2022-01-28
2020-05-16,qld,0,1055,0,5,2,2,22,0.8,0.22727272727272727,2022-01-28
2020-05-17,qld,2,1057,2,4,1,1,21,1,0.19047619047619047,2022-01-28
2020-05-18,qld,0,1057,0,4,1,1,16,1,0.25,2022-01-28
2020-05-19,qld,1,1058,1,4,1,1,17,0.8,0.23529411764705882,2022-01-28
2020-05-20,qld,0,1058,0,4,1,1,15,0.6,0.26666666666666666,2022-01-28
2020-05-21,qld,0,1058,0,4,1,1,15,0.6,0.26666666666666666,2022-01-28
2020-05-22,qld,2,1060,2,4,1,1,17,0.6,0.23529411764705882,2022-01-28
2020-05-23,qld,1,1061,1,4,1,1,16,0.8,0.25,2022-01-28
2020-05-24,qld,0,1056,-5,4,1,1,16,0.6,0.25,2022-01-28
2020-05-25,qld,1,1057,1,4,1,1,11,0.8,0.36363636363636365,2022-01-28
2020-05-26,qld,1,1058,1,4,1,1,11,1,0.36363636363636365,2022-01-28
2020-05-27,qld,0,1058,0,4,1,0,11,0.6,0.36363636363636365,2022-01-28
2020-05-28,qld,0,1058,0,1,1,1,9,0.4,0.1111111111111111,2022-01-28
2020-05-29,qld,0,1058,0,1,1,0,8,0.4,0.125,2022-01-28
2020-05-30,qld,0,1058,0,1,1,0,8,0.2,0.125,2022-01-28
2020-05-31,qld,0,1058,0,2,2,0,6,0,0.3333333333333333,2022-01-28
2020-06-01,qld,1,1059,1,2,1,1,7,0.2,0.2857142857142857,2022-01-28
2020-06-02,qld,0,1059,0,2,1,1,6,0.2,0.3333333333333333,2022-01-28
2020-06-03,qld,0,1060,1,2,1,1,6,0.2,0.3333333333333333,2022-01-28
2020-06-04,qld,0,1060,0,2,1,1,6,0.2,0.3333333333333333,2022-01-28
2020-06-05,qld,1,1061,1,2,1,1,5,0.4,0.4,2022-01-28
2020-06-06,qld,0,1062,1,2,1,1,4,0.2,0.5,2022-01-28
2020-06-07,qld,0,1062,0,2,1,1,4,0.2,0.5,2022-01-28
2020-06-08,qld,0,1062,0,2,1,1,3,0.2,0.6666666666666666,2022-01-28
2020-06-09,qld,0,1062,0,1,1,1,2,0.2,0.5,2022-01-28
2020-06-10,qld,1,1063,1,1,1,1,3,0.2,0.3333333333333333,2022-01-28
2020-06-11,qld,1,1064,1,2,1,1,4,0.4,0.5,2022-01-28
2020-06-12,qld,1,1065,1,2,1,1,5,0.6,0.4,2022-01-28
2020-06-13,qld,0,1065,0,1,1,1,5,0.6,0.2,2022-01-28
2020-06-14,qld,0,1065,0,1,1,1,5,0.6,0.2,2022-01-28
2020-06-15,qld,0,1065,0,1,1,1,4,0.4,0.25,2022-01-28
2020-06-16,qld,1,1066,1,1,1,1,5,0.4,0.2,2022-01-28
2020-06-17,qld,0,1066,0,1,0,0,5,0.2,0.2,2022-01-28
2020-06-18,qld,0,1066,0,1,0,0,5,0.2,0.2,2022-01-28
2020-06-19,qld,0,1066,0,1,0,0,4,0.2,0.25,2022-01-28
2020-06-20,qld,0,1066,0,1,0,0,4,0.2,0.25,2022-01-28
2020-06-21,qld,0,1066,0,1,0,0,4,0,0.25,2022-01-28
2020-06-22,qld,0,1066,0,1,0,0,4,0,0.25,2022-01-28
2020-06-23,qld,0,1066,0,1,0,0,4,0,0.25,2022-01-28
2020-06-24,qld,0,1066,0,1,0,0,3,0,0.3333333333333333,2022-01-28
2020-06-25,qld,1,1067,1,2,0,0,3,0.2,0.6666666666666666,2022-01-28
2020-06-26,qld,0,1067,0,2,0,0,2,0.2,1,2022-01-28
2020-06-27,qld,0,1067,0,1,0,0,2,0.2,0.5,2022-01-28
2020-06-28,qld,0,1067,0,1,0,0,2,0.2,0.5,2022-01-28
2020-06-29,qld,0,1067,0,1,0,0,2,0.2,0.5,2022-01-28
2020-06-30,qld,0,1067,0,1,0,0,1,0,1,2022-01-28
2020-07-01,qld,0,1067,0,1,0,0,1,0,1,2022-01-28
2020-07-02,qld,0,1067,0,1,0,0,1,0,1,2022-01-28
2020-07-03,qld,0,1067,0,1,0,0,1,0,1,2022-01-28
2020-07-04,qld,0,1067,0,1,0,0,1,0,1,2022-01-28
2020-07-05,qld,0,1067,0,1,0,0,1,0,1,2022-01-28
2020-07-06,qld,1,1068,1,1,0,0,2,0.2,0.5,2022-01-28
2020-07-07,qld,0,1068,0,1,0,0,2,0.2,0.5,2022-01-28
2020-07-08,qld,0,1068,0,1,0,0,2,0.2,0.5,2022-01-28
2020-07-09,qld,0,1068,0,1,0,0,1,0.2,1,2022-01-28
2020-07-10,qld,2,1070,2,1,0,0,3,0.6,0.3333333333333333,2022-01-28
2020-07-11,qld,0,1070,0,1,0,0,3,0.4,0.3333333333333333,2022-01-28
2020-07-12,qld,1,1071,1,1,0,0,4,0.6,0.25,2022-01-28
2020-07-13,qld,0,1071,0,1,0,0,4,0.6,0.25,2022-01-28
2020-07-14,qld,0,1071,0,1,0,0,4,0.6,0.25,2022-01-28
2020-07-15,qld,0,1071,0,1,0,0,4,0.2,0.25,2022-01-28
2020-07-16,qld,0,1071,0,1,0,0,4,0.2,0.25,2022-01-28
2020-07-17,qld,0,1071,0,1,0,0,4,0,0.25,2022-01-28
2020-07-18,qld,0,1071,0,1,0,0,4,0,0.25,2022-01-28
2020-07-19,qld,1,1072,1,2,0,0,5,0.2,0.4,2022-01-28
2020-07-20,qld,0,1072,0,2,0,0,4,0.2,0.5,2022-01-28
2020-07-21,qld,1,1073,1,2,0,0,5,0.4,0.4,2022-01-28
2020-07-22,qld,0,1074,1,2,0,0,5,0.4,0.4,2022-01-28
2020-07-23,qld,2,1076,2,2,0,0,7,0.8,0.2857142857142857,2022-01-28
2020-07-24,qld,0,1076,0,2,0,0,5,0.6,0.4,2022-01-28
2020-07-25,qld,0,1076,0,2,0,0,5,0.6,0.4,2022-01-28
2020-07-26,qld,0,1076,0,2,0,0,4,0.4,0.5,2022-01-28
2020-07-27,qld,0,1076,0,2,0,0,4,0.4,0.5,2022-01-28
2020-07-28,qld,3,1079,3,4,0,0,7,0.6,0.5714285714285714,2022-01-28
2020-07-29,qld,3,1082,3,5,0,0,10,1.2,0.5,2022-01-28
2020-07-30,qld,1,1083,1,5,0,0,11,1.4,0.45454545454545453,2022-01-28
2020-07-31,qld,1,1084,1,6,0,0,12,1.6,0.5,2022-01-28
2020-08-01,qld,1,1085,1,7,0,0,13,1.8,0.5384615384615384,2022-01-28
2020-08-02,qld,0,1085,0,7,0,0,12,1.2,0.5833333333333334,2022-01-28
2020-08-03,qld,0,1085,0,7,0,0,12,0.6,0.5833333333333334,2022-01-28
2020-08-04,qld,1,1088,3,5,0,0,12,0.6,0.4166666666666667,2022-01-28
2020-08-05,qld,0,1088,0,6,0,0,12,0.4,0.5,2022-01-28
2020-08-06,qld,0,1087,-1,6,0,0,10,0.2,0.6,2022-01-28
2020-08-07,qld,0,1088,1,4,0,0,10,0.2,0.4,2022-01-28
2020-08-08,qld,0,1088,0,4,0,0,10,0.2,0.4,2022-01-28
2020-08-09,qld,1,1089,1,4,0,0,11,0.2,0.36363636363636365,2022-01-28
2020-08-10,qld,0,1089,0,4,0,0,11,0.2,0.36363636363636365,2022-01-28
2020-08-11,qld,0,1089,0,4,0,0,8,0.2,0.5,2022-01-28
2020-08-12,qld,0,1089,0,4,0,0,5,0.2,0.8,2022-01-28
2020-08-13,qld,2,1092,3,4,0,0,6,0.6,0.6666666666666666,2022-01-28
2020-08-14,qld,0,1091,-1,3,0,0,5,0.4,0.6,2022-01-28
2020-08-15,qld,0,1091,0,3,0,0,4,0.4,0.75,2022-01-28
2020-08-16,qld,0,1091,0,3,0,0,4,0.4,0.75,2022-01-28
2020-08-17,qld,0,1091,0,3,0,0,4,0.4,0.75,2022-01-28
2020-08-18,qld,1,1092,1,3,0,0,4,0.2,0.75,2022-01-28
2020-08-19,qld,1,1093,1,3,0,0,5,0.4,0.6,2022-01-28
2020-08-20,qld,0,1094,1,4,0,0,5,0.4,0.8,2022-01-28
2020-08-21,qld,9,1103,9,5,0,0,14,2.2,0.35714285714285715,2022-01-28
2020-08-22,qld,2,1105,2,5,0,0,16,2.6,0.3125,2022-01-28
2020-08-23,qld,1,1106,1,15,0,0,16,2.6,0.9375,2022-01-28
2020-08-24,qld,0,1106,0,16,0,0,16,2.4,1,2022-01-28
2020-08-25,qld,1,1108,2,14,0,0,17,2.6,0.8235294117647058,2022-01-28
2020-08-26,qld,2,1110,2,14,0,0,19,1.2,0.7368421052631579,2022-01-28
2020-08-27,qld,3,1113,3,17,0,0,20,1.4,0.85,2022-01-28
2020-08-28,qld,4,1117,4,18,0,0,24,2,0.75,2022-01-28
2020-08-29,qld,4,1121,4,19,0,0,28,2.8,0.6785714285714286,2022-01-28
2020-08-30,qld,1,1122,1,18,0,0,29,2.8,0.6206896551724138,2022-01-28
2020-08-31,qld,2,1124,2,18,0,0,31,2.8,0.5806451612903226,2022-01-28
2020-09-01,qld,2,1126,2,16,0,0,32,2.6,0.5,2022-01-28
2020-09-02,qld,2,1128,2,18,0,0,33,2.2,0.5454545454545454,2022-01-28
2020-09-03,qld,0,1128,0,15,0,0,33,1.4,0.45454545454545453,2022-01-28
2020-09-04,qld,1,1129,1,15,0,0,25,1.4,0.6,2022-01-28
2020-09-05,qld,2,1131,2,13,0,0,25,1.4,0.52,2022-01-28
2020-09-06,qld,2,1133,2,15,0,0,26,1.4,0.5769230769230769,2022-01-28
2020-09-07,qld,1,1134,1,12,0,0,27,1.2,0.4444444444444444,2022-01-28
2020-09-08,qld,8,1143,9,10,0,0,34,2.8,0.29411764705882354,2022-01-28
2020-09-09,qld,0,1143,0,10,0,0,32,2.6,0.3125,2022-01-28
2020-09-10,qld,2,1145,2,10,0,0,31,2.6,0.3225806451612903,2022-01-28
2020-09-11,qld,3,1149,4,13,0,0,30,2.8,0.43333333333333335,2022-01-28
2020-09-12,qld,0,1149,0,9,0,0,26,2.6,0.34615384615384615,2022-01-28
2020-09-13,qld,0,1149,0,9,0,0,25,1,0.36,2022-01-28
2020-09-14,qld,1,1150,1,9,0,0,24,1.2,0.375,2022-01-28
2020-09-15,qld,0,1149,-1,8,0,0,22,0.8,0.36363636363636365,2022-01-28
2020-09-16,qld,1,1150,1,8,0,0,21,0.4,0.38095238095238093,2022-01-28
2020-09-17,qld,0,1150,0,7,0,0,21,0.4,0.3333333333333333,2022-01-28
2020-09-18,qld,0,1150,0,5,0,0,20,0.4,0.25,2022-01-28
2020-09-19,qld,2,1152,2,4,0,0,20,0.6,0.2,2022-01-28
2020-09-20,qld,1,1153,1,4,0,0,19,0.8,0.21052631578947367,2022-01-28
2020-09-21,qld,0,1153,0,4,0,0,18,0.6,0.2222222222222222,2022-01-28
2020-09-22,qld,0,1153,0,2,0,0,10,0.6,0.2,2022-01-28
2020-09-23,qld,0,1153,0,2,0,0,10,0.6,0.2,2022-01-28
2020-09-24,qld,0,1153,0,2,0,0,8,0.2,0.25,2022-01-28
2020-09-25,qld,3,1156,3,5,0,0,8,0.6,0.625,2022-01-28
2020-09-26,qld,1,1157,1,5,0,0,9,0.8,0.5555555555555556,2022-01-28
2020-09-27,qld,0,1157,0,5,0,0,9,0.8,0.5555555555555556,2022-01-28
2020-09-28,qld,0,1157,0,5,0,0,8,0.8,0.625,2022-01-28
2020-09-29,qld,0,1157,0,3,0,0,8,0.8,0.375,2022-01-28
2020-09-30,qld,0,1157,0,3,0,0,7,0.2,0.42857142857142855,2022-01-28
2020-10-01,qld,2,1160,3,5,0,0,9,0.4,0.5555555555555556,2022-01-28
2020-10-02,qld,0,1160,0,5,0,0,9,0.4,0.5555555555555556,2022-01-28
2020-10-03,qld,0,1160,0,5,0,0,7,0.4,0.7142857142857143,2022-01-28
2020-10-04,qld,0,1160,0,5,0,0,6,0.4,0.8333333333333334,2022-01-28
2020-10-05,qld,0,1160,0,6,1,0,6,0.4,1,2022-01-28
2020-10-06,qld,0,1160,0,6,1,0,6,0,1,2022-01-28
2020-10-07,qld,0,1160,0,4,1,0,6,0,0.6666666666666666,2022-01-28
2020-10-08,qld,0,1160,0,4,1,0,6,0,0.6666666666666666,2022-01-28
2020-10-09,qld,1,1161,1,3,0,0,4,0.2,0.75,2022-01-28
2020-10-10,qld,0,1161,0,3,0,0,3,0.2,1,2022-01-28
2020-10-11,qld,0,1161,0,3,0,0,3,0.2,1,2022-01-28
2020-10-12,qld,0,1161,0,1,0,0,3,0.2,0.3333333333333333,2022-01-28
2020-10-13,qld,0,1161,0,1,0,0,3,0.2,0.3333333333333333,2022-01-28
2020-10-14,qld,1,1162,1,1,0,0,4,0.2,0.25,2022-01-28
2020-10-15,qld,2,1164,2,1,0,0,4,0.6,0.25,2022-01-28
2020-10-16,qld,0,1164,0,2,0,0,4,0.6,0.5,2022-01-28
2020-10-17,qld,0,1164,0,2,0,0,4,0.6,0.5,2022-01-28
2020-10-18,qld,0,1164,0,2,0,0,4,0.6,0.5,2022-01-28
2020-10-19,qld,0,1164,0,2,0,0,4,0.4,0.5,2022-01-28
2020-10-20,qld,1,1165,1,2,0,0,5,0.2,0.4,2022-01-28
2020-10-21,qld,0,1165,0,2,0,0,5,0.2,0.4,2022-01-28
2020-10-22,qld,2,1167,2,4,0,0,7,0.6,0.5714285714285714,2022-01-28
2020-10-23,qld,0,1167,0,4,0,0,6,0.6,0.6666666666666666,2022-01-28
2020-10-24,qld,0,1167,0,4,0,0,6,0.6,0.6666666666666666,2022-01-28
2020-10-25,qld,0,1167,0,4,0,0,6,0.4,0.6666666666666666,2022-01-28
2020-10-26,qld,0,1167,0,2,0,0,6,0.4,0.3333333333333333,2022-01-28
2020-10-27,qld,2,1169,2,3,0,0,8,0.4,0.375,2022-01-28
2020-10-28,qld,0,1171,2,3,0,0,7,0.4,0.42857142857142855,2022-01-28
2020-10-29,qld,1,1172,1,3,0,0,6,0.6,0.5,2022-01-28
2020-10-30,qld,0,1171,-1,4,0,0,6,0.6,0.6666666666666666,2022-01-28
2020-10-31,qld,1,1172,1,4,0,0,7,0.8,0.5714285714285714,2022-01-28
2020-11-01,qld,0,1172,0,3,0,0,7,0.4,0.42857142857142855,2022-01-28
2020-11-02,qld,3,1175,3,3,0,0,10,1,0.3,2022-01-28
2020-11-03,qld,2,1177,2,6,0,0,11,1.2,0.5454545454545454,2022-01-28
2020-11-04,qld,0,1177,0,8,0,0,11,1.2,0.7272727272727273,2022-01-28
2020-11-05,qld,0,1177,0,8,0,0,9,1,0.8888888888888888,2022-01-28
2020-11-06,qld,0,1177,0,8,0,0,9,1,0.8888888888888888,2022-01-28
2020-11-07,qld,0,1177,0,8,0,0,9,0.4,0.8888888888888888,2022-01-28
2020-11-08,qld,0,1177,0,8,0,0,9,0,0.8888888888888888,2022-01-28
2020-11-09,qld,1,1178,1,8,0,0,10,0.2,0.8,2022-01-28
2020-11-10,qld,1,1179,1,8,0,0,9,0.4,0.8888888888888888,2022-01-28
2020-11-11,qld,3,1182,3,8,0,0,12,1,0.6666666666666666,2022-01-28
2020-11-12,qld,1,1183,1,7,0,0,12,1.2,0.5833333333333334,2022-01-28
2020-11-13,qld,2,1185,2,7,0,0,14,1.6,0.5,2022-01-28
2020-11-14,qld,0,1185,0,6,0,0,13,1.4,0.46153846153846156,2022-01-28
2020-11-15,qld,0,1185,0,8,0,0,13,1.2,0.6153846153846154,2022-01-28
2020-11-16,qld,1,1186,1,8,0,0,11,0.8,0.7272727272727273,2022-01-28
2020-11-17,qld,1,1187,1,9,0,0,10,0.8,0.9,2022-01-28
2020-11-18,qld,3,1190,3,12,0,0,13,1,0.9230769230769231,2022-01-28
2020-11-19,qld,0,1190,0,12,0,0,13,1,0.9230769230769231,2022-01-28
2020-11-20,qld,2,1192,2,11,0,0,15,1.4,0.7333333333333333,2022-01-28
2020-11-21,qld,1,1193,1,13,0,0,16,1.4,0.8125,2022-01-28
